Indicator Name	Indicator Code	Country Name	Country Code	2000	2010
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Middle East & North Africa (developing only)	MNA	25.27258064	
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Middle income	MIC	25.42555237	28.15351431
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Moldova	MDA	75.43191132	78.54521485
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Monaco	MCO		
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Mongolia	MNG	67.88985829	62.35185889
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Montenegro	MNE	51.11021029	63.11312867
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Morocco	MAR	33.35138199	42.91602011
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Mozambique	MOZ	36.98020985	44.99606958
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Myanmar	MMR	0.589955941	
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Namibia	NAM	44.54562212	41.34041287
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Nepal	NPL	32.42658529	36.37477077
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Netherlands	NLD	64.53536224	70.06267622
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	New Caledonia	NCL		
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	New Zealand	NZL	33.35767553	26.95435068
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Nicaragua	NIC	41.19033148	53.88253092
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Niger	NER	25.69509528	
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Nigeria	NGA	32.02784649	29.89459457
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	North America	NAC	16.51072112	17.30498486
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Northern Mariana Islands	MNP		
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Norway	NOR	29.42766948	28.75608447
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	OECD members	OED	23.00752108	25.49840588
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Oman	OMN	31.35145037	
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Pakistan	PAK	14.6882827	19.43603773
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Palau	PLW	106.0602521	92.93458653
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Panama	PAN	69.81885461	69.4930631
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Papua New Guinea	PNG	49.2434789	53.08103354
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Paraguay	PRY	45.99861615	58.11346489
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Peru	PER	18.1561232	22.77451882
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Philippines	PHL	53.36056603	36.61619832
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Poland	POL	33.54639713	43.45300994
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Portugal	PRT	39.92557155	38.1868388
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Puerto Rico	PRI	97.65701811	92.3055729
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Qatar	QAT	22.32930112	
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Romania	ROM	37.9001366	29.75733701
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Russian Federation	RUS	24.03361805	21.67147323
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Rwanda	RWA	24.87835344	30.58788258
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Samoa	WSM	57.19241702	58.64738734
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	San Marino	SMR		
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Sao Tome and Principe	STP	57.35640301	64.31222935
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Saudi Arabia	SAU	24.90218154	38.64369081
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Senegal	SEN	37.2167906	43.0151093
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Serbia	SRB	40.49376189	51.39466834
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Seychelles	SYC	81.42786531	
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Sierra Leone	SLE	39.27933772	29.53545639
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Singapore	SGP	179.486678	178.7489098
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Slovak Republic	SVK	73.02514748	82.55269763
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Slovenia	SVN	57.16912011	64.8600513
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Solomon Islands	SLB	38.63246319	61.53615083
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Somalia	SOM		
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	South Africa	ZAF	24.91541385	27.54131795
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	South Asia	SAS	15.54010453	26.49980716
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Spain	ESP	32.18030598	29.37496365
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Sri Lanka	LKA	49.6207526	30.68474461
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	St. Kitts and Nevis	KNA	59.77095023	49.81136132
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	St. Lucia	LCA	58.33522595	65.01706721
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	St. Vincent and the Grenadines	VCT	50.43952111	57.67201811
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Sub-Saharan Africa (all income levels)	SSF	30.62694419	34.39116054
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Sub-Saharan Africa (developing only)	SSA	30.56962932	34.371308
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Sudan	SDN	13.41967735	17.45615097
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Suriname	SUR	33.19901374	
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Swaziland	SWZ	88.01479059	68.20627899
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Sweden	SWE	40.16858483	43.29796487
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Switzerland	CHE	40.39690259	40.49197643
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Syrian Arab Republic	SYR	28.581951	35.75539709
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Tajikistan	TJK	100.9128309	61.05344732
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Tanzania	TZA	20.12594462	38.56812791
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Thailand	THA	58.14465588	63.85577736
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Timor-Leste	TMP		
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Togo	TGO	47.60582388	56.95599303
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Tonga	TON	46.86277111	58.00272756
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Trinidad and Tobago	TTO	45.34504035	32.8957261
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Tunisia	TUN	42.90907608	54.07342718
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Turkey	TUR	23.09427339	26.7597786
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Turkmenistan	TKM	80.93883249	45.34873231
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Turks and Caicos Islands	TCA		
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Tuvalu	TUV		
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Uganda	UGA	22.09762404	33.91865048
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Ukraine	UKR	57.413418	53.56443792
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	United Arab Emirates	ARE		68.75998295
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	United Kingdom	GBR	29.55375507	32.68765397
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	United States	USA	14.90382673	16.33979222
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Upper middle income	UMC	25.01831413	27.11965503
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Uruguay	URY	20.0156392	26.0183923
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Uzbekistan	UZB	21.52485023	30.65013745
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Vanuatu	VUT	47.97681686	55.20366489
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	"Venezuela, RB"	VEN	18.11300189	17.60648654
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Vietnam	VNM	57.49559948	87.80608345
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Virgin Islands (U.S.)	VIR		
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	West Bank and Gaza	WBG	71.17643683	
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	World	WLD	24.81281689	28.08391901
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	"Yemen, Rep."	YEM	34.0299337	34.5873798
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Zambia	ZMB	40.35344836	34.89430857
Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	Zimbabwe	ZWE	35.90765652	78.48321618
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Afghanistan	AFG	45.29285366	48.28219512
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Albania	ALB	74.23873171	76.90095122
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Algeria	DZA	70.02417073	72.85253659
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	American Samoa	ASM		
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Andorra	ADO		
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Angola	AGO	45.20492683	50.65365854
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Antigua and Barbuda	ATG		
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Arab World	ARB	67.65883351	70.37668898
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Argentina	ARG	73.71797561	75.63214634
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Armenia	ARM	70.98943902	73.78356098
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Aruba	ABW	73.72009756	74.97517073
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Australia	AUS	79.23414634	81.69512195
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Austria	AUT	78.02682927	80.38292683
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Azerbaijan	AZE	66.75721951	70.5065122
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	"Bahamas, The"	BHS	71.62829268	75.22212195
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Bahrain	BHR	73.79607317	75.02382927
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Bangladesh	BGD	64.73034146	68.63480488
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Barbados	BRB	75.40826829	76.57282927
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Belarus	BLR	68.91219512	70.40487805
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Belgium	BEL	78.17317073	79.93658537
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Belize	BLZ	73.53112195	75.83995122
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Benin	BEN	52.56534146	55.58558537
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Bermuda	BMU	77.86487805	79.28853659
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Bhutan	BTN	61.37421951	66.90885366
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Bolivia	BOL	62.96368293	66.26856098
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Bosnia and Herzegovina	BIH	74.30812195	75.40043902
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Botswana	BWA	50.7654878	53.1095122
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Brazil	BRA	70.13826829	73.09953659
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Brunei Darussalam	BRN	76.23234146	77.93202439
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Bulgaria	BGR	71.66341463	73.51219512
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Burkina Faso	BFA	50.20129268	54.92419512
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Burundi	BDI	46.00504878	49.87721951
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Cambodia	KHM	57.46414634	62.53621951
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Cameroon	CMR	50.07126829	51.0627561
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Canada	CAN	79.23658537	80.79780488
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Cape Verde	CPV	69.44826829	73.77404878
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Cayman Islands	CYM		
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Central African Republic	CAF	43.66336585	47.61846341
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Chad	TCD	48.48897561	49.19482927
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Channel Islands	CHI	77.52412195	79.832
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Chile	CHL	76.82173171	78.88573171
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	China	CHN	71.24170732	73.27309756
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Colombia	COL	71.00097561	73.42968293
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Comoros	COM	57.87643902	60.62626829
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	"Congo, Dem. Rep."	ZAR	45.65190244	48.06958537
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	"Congo, Rep."	COG	54.14585366	56.96019512
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Costa Rica	CRI	77.80407317	79.19260976
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Cote d'Ivoire	CIV	50.16087805	54.74156098
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Croatia	HRV	72.80780488	76.47560976
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Cuba	CUB	76.36580488	78.96414634
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Cyprus	CYP	77.95692683	79.38039024
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Czech Republic	CZE	74.96829268	77.42439024
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Denmark	DNK	76.59268293	79.1
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Djibouti	DJI	53.85034146	57.52739024
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Dominica	DMA		
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Dominican Republic	DOM	70.89370732	73.20002439
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	East Asia & Pacific (all income levels)	EAS	71.04006142	73.25278702
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	East Asia & Pacific (developing only)	EAP	69.98683777	72.18979793
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Ecuador	ECU	73.39204878	75.46229268
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	"Egypt, Arab Rep."	EGY	69.08265854	72.97526829
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	El Salvador	SLV	69.70160976	71.73236585
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Equatorial Guinea	GNQ	48.69026829	50.84080488
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Eritrea	ERI	56.02497561	60.99419512
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Estonia	EST	70.41707317	75.42926829
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Ethiopia	ETH	51.71012195	58.71509756
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Euro area	EMU	78.33414334	80.73137673
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Europe & Central Asia (all income levels)	ECS	72.96503673	75.74558845
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Europe & Central Asia (developing only)	ECA	67.54790481	70.52309701
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	European Union	EUU	77.15066975	79.64613393
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Faeroe Islands	FRO	78.58292683	
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Fiji	FJI	67.60731707	69.22582927
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Finland	FIN	77.46585366	79.87073171
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	France	FRA	78.95853659	81.36829268
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	French Polynesia	PYF	72.42107317	75.07687805
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Gabon	GAB	59.69095122	62.28668293
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	"Gambia, The"	GMB	55.1567561	58.16002439
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Georgia	GEO	71.56309756	73.32734146
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Germany	DEU	77.92682927	79.98780488
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Ghana	GHA	58.3822439	63.83726829
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Greece	GRC	77.88780488	80.38780488
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Greenland	GRL	65.92682927	
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Grenada	GRD	73.40770732	75.66043902
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Guam	GUM	74.16539024	75.99426829
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Guatemala	GTM	67.74417073	70.82541463
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Guinea	GIN	48.11014634	53.63858537
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Guinea-Bissau	GNB	44.88487805	47.70065854
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Guyana	GUY	64.44826829	69.54914634
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Haiti	HTI	58.37207317	61.763
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Heavily indebted poor countries (HIPC)	HPC	50.77632949	55.43124818
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	High income	HIC	77.60838475	79.76283565
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	High income: nonOECD	NOC	74.88045737	76.93583208
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	High income: OECD	OEC	77.81909778	80.0176795
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Honduras	HND	70.38202439	72.82592683
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	"Hong Kong SAR, China"	HKG	80.87804878	82.87804878
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Hungary	HUN	71.24634146	74.20731707
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Iceland	ISL	79.66085366	81.45121951
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	India	IND	61.61387805	65.13134146
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Indonesia	IDN	65.64636585	68.88965854
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	"Iran, Islamic Rep."	IRN	69.73965854	72.75185366
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Iraq	IRQ	70.7434878	68.48604878
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Ireland	IRL	76.54073171	80.29195122
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Isle of Man	IMY		
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Israel	ISR	78.95365854	81.50487805
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Italy	ITA	79.42682927	81.73658537
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Jamaica	JAM	70.47229268	72.84712195
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Japan	JPN	81.07609756	82.93268293
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Jordan	JOR	72.07502439	73.28965854
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Kazakhstan	KAZ	65.51707317	68.29536585
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Kenya	KEN	52.29963415	56.49707317
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Kiribati	KIR	59.53658537	
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	"Korea, Dem. Rep."	PRK	65.1105122	68.53214634
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	"Korea, Rep."	KOR	75.8554878	80.76195122
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Kosovo	KSV	67.95121951	69.88439024
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Kuwait	KWT	73.7524878	74.60473171
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Kyrgyz Republic	KGZ	68.55853659	69.36846341
"Life expectancy at birth, total (years)"	SP.DYN.LE00.IN	Lao PDR	LAO	61.39460976	67.064
